苒,苒,苒,荏ㄖㄢˇ、ㄖㄢˇㄖㄢˇ、ㄖㄢˇ弱,荏ran3
讖,谶,讖,ㄔㄣˋ語、ㄔㄣˋ緯、詩ㄔㄣˋ,chen4语
夔,夔,夔,姜ㄎㄨㄟˊ、ㄎㄨㄟˊ州、ㄎㄨㄟˊ峽,
瀚,瀚,瀚,浩ㄏㄢˋ、ㄏㄢˋ海、廣ㄏㄢˋ,浩han4、han4海
絲,丝,糸,粉ㄙ-、一ㄙ-、屌ㄙ-,si1毫、si1绸、铁si1
興,兴,興,ㄒㄧㄥˋ趣、高ㄒㄧㄥˋ、ㄒㄧㄥ-奮,高xing4、xing4趣、xing1奋
葛,葛,葛,諸ㄍㄜˊ、ㄍㄜˊ優、糾ㄍㄜˊ,纠ge2、瓜ge2、诸ge3
柄,柄,柄,手ㄅㄧㄥˇ、把ㄅㄧㄥˇ、句ㄅㄧㄥˇ,把bing3、话bing3、笑bing3
恃,恃,恃,自ㄕˋ、仗ㄕˋ、憑ㄕˋ,自shi4、仗shi4、凭shi4
漪,漪,漪,漣ㄧ-、ㄧ-漣、載ㄧ-,涟yi1
吃,吃,吃,口ㄐㄧˊ、ㄔ-ㄔ-、ㄔ-口,chi1饭、chi1惊、chi1苦
鼎,鼎,鼎,ㄉㄧㄥˇ盛、ㄉㄧㄥˇ好、問ㄉㄧㄥˇ,ding3盛、ding3沸、ding3力
嗤,嗤,嗤,ㄔ-笑、ㄔ-ㄔ-、噗ㄔ-,chi1笑、chi1之以鼻
彆,别,彆,ㄅㄧㄝˋ扭、ㄅㄧㄝˋ着、ㄅㄧㄝˋ氣,特bie2、bie2人、分bie2
腱,腱,腱,肌ㄐㄧㄢˋ、跟ㄐㄧㄢˋ、ㄐㄧㄢˋ鞘,肌jian4、jian4鞘炎
佾,佾,佾,八ㄧˋ、ㄧˋ舞、ㄧˋ生,
斤,斤,斤,公ㄐㄧㄣ-、一ㄐㄧㄣ-、半ㄐㄧㄣ-,公jin1、千jin1、jin1两
粳,粳,粳,ㄍㄥ-米、ㄍㄥ-稻、玉ㄍㄥ-,jing1米、jing1稻
岐,岐,岐,ㄑㄧˊ山、ㄑㄧˊ阜、分ㄑㄧˊ,
歡,欢,歓,喜ㄏㄨㄢ-、ㄏㄨㄢ-迎、ㄏㄨㄢ-樂,喜huan1、huan1迎、huan1乐
嘗,尝,嘗,ㄔㄤˊ試、品ㄔㄤˊ、ㄔㄤˊ˙ㄔㄤ,chang2试、未chang2、品chang2
男,男,男,ㄋㄢˊ人、ㄋㄢˊ生、ㄋㄢˊ性,nan2子、nan2女、nan2人
陡,陡,陡,ㄉㄡˇ然、ㄉㄡˇ峭、ㄉㄡˇ坡,dou3然、dou3峭、dou3坡
害,害,害,傷ㄏㄞˋ、ㄏㄞˋ怕、厲ㄏㄞˋ,损hai4、危hai4、伤hai4
徒,徒,徒,ㄊㄨˊ步、ㄊㄨˊ弟、ㄊㄨˊ手,歹tu2、信tu2、tu2弟
拋,抛,拋,ㄆㄠ-棄、ㄆㄠ-開、ㄆㄠ-出,pao1弃、pao1售、pao1荒
蟲,虫,虫,ㄔㄨㄥˊ子、昆ㄔㄨㄥˊ、爬ㄔㄨㄥˊ,昆chong2、害chong2、幼chong2
吾,吾,吾,ㄨˊ愛、支˙ㄨ、ㄩˊ等,支wu2、维wu2尔族、维wu2尔文
僥,侥,僥,ㄐㄧㄠˇ倖、ㄐㄧㄠˇ幸、僬ㄧㄠˊ,jiao3幸
冬,冬,冬,ㄉㄨㄥ-天、ㄉㄨㄥ-季、寒ㄉㄨㄥ-,dong1天、dong1季、越dong1
皆,皆,皆,ㄐㄧㄝ-是、ㄐㄧㄝ-爲、ㄐㄧㄝ-有,比比jie1是、jie1大欢喜、啼笑jie1非
讒,谗,讒,ㄔㄢˊ言、ㄔㄢˊ佞、ㄔㄢˊ害,chan2言、chan2害、chan2佞
料,料,料,材ㄌㄧㄠˋ、資ㄌㄧㄠˋ、原ㄌㄧㄠˋ,材liao4、资liao4、原liao4
騎,骑,騎,ㄑㄧˊ士、ㄑㄧˊ兵、ㄑㄧˊ行,qi2兵、qi2士、轻qi2
柚,柚,柚,ㄧㄡˋ子、ㄧㄡˋ木、西ㄧㄡˋ,you2子、you2木
飼,饲,飼,ㄙˋ料、ㄙˋ養、ㄙˋ餵,si4料、si4养、si4草
眶,眶,眶,眼ㄎㄨㄤ-、目ㄎㄨㄤ-、盈ㄎㄨㄤ-,眼kuang4、眼kuang4子、热泪盈kuang4
圳,圳,圳,深ㄓㄣˋ、田ㄓㄣˋ、ㄗㄨㄣˋ溝,
喊,喊,喊,大ㄏㄢˇ、ㄏㄢˇ着、吶ㄏㄢˇ,han3叫、呐han3、呼han3
砸,砸,砸,ㄗㄚˊ了、ㄗㄚˊ錢、ㄗㄚˊ死,za2烂、za2碎、za2锅
顏,颜,顔,ㄧㄢˊ色、ㄧㄢˊ值、ㄧㄢˊ料,yan2色、yan2色、yan2料
恤,恤,恤,體ㄒㄩˋ、ㄒㄩˋ衫、不ㄒㄩˋ,抚xu4、体xu4、xu4衫
欽,钦,欽,ㄑㄧㄣ-佩、ㄑㄧㄣ-州、ㄑㄧㄣ-定,qin1佩、qin1差、qin1敬
瞪,瞪,瞪,ㄉㄥˋ着、ㄉㄥˋ了、ㄉㄥˋ大,deng4眼、干deng4眼、直deng4deng4
惆,惆,惆,ㄔㄡˊ悵、ㄔㄡˊ然、ㄔㄡˊ惋,chou2怅
匾,匾,匾,牌ㄅㄧㄢˇ、ㄅㄧㄢˇ額、橫ㄅㄧㄢˇ,牌bian3、bian3额、横bian3
兒,儿,児,ㄦˊ子、女ㄦˊ、ㄦˊ童,er2子、女er2、er2童
兩,两,両,ㄌㄧㄤˇ個、ㄌㄧㄤˇ種、ㄌㄧㄤˇ人,liang3岸、liang3手、liang3边
亭,亭,亭,ㄊㄧㄥˊ子、華ㄊㄧㄥˊ、涼ㄊㄧㄥˊ,ting2子、凉ting2、茶ting2
姿,姿,姿,ㄗ-勢、ㄗ-態、坐ㄗ-,zi1态、zi1势、舞zi1
拭,拭,拭,擦ㄕˋ、ㄕˋ目、ㄕˋ去,擦shi4、拂shi4、揩shi4
賽,赛,賽,比ㄙㄞˋ、ㄙㄞˋ季、聯ㄙㄞˋ,比sai4、联sai4、决sai4
妓,妓,妓,ㄐㄧˋ女、ㄐㄧˋ院、名ㄐㄧˋ,ji4女、ji4院、娼ji4
匣,匣,匣,ㄒㄧㄚˊ子、彈ㄒㄧㄚˊ、ㄒㄧㄚˊ鉢,xia2子、话xia2子、黑xia2子
繭,茧,繭,作ㄐㄧㄢˇ、蠶ㄐㄧㄢˇ、老ㄐㄧㄢˇ,蚕jian3、jian3子、老jian3
糯,糯,糯,ㄋㄨㄛˋ米、軟ㄋㄨㄛˋ、ㄋㄨㄛˋ稻,nuo4米、nuo4稻
哲,哲,哲,ㄓㄜˊ學、ㄓㄜˊ理、ㄓㄜˊ人,zhe2学、zhe2理、zhe2人
啃,啃,啃,ㄎㄣˋ老、ㄎㄣˋ書、ㄎㄣˋ得,ken3书本
尷,尴,尷,ㄍㄢ-尬、ㄍㄢ-尬的、很ㄍㄢ-尬,gan1尬、不gan1不尬
役,役,役,戰ㄧˋ、退ㄧˋ、現ㄧˋ,战yi4、退yi4、服yi4
玄,玄,玄,ㄒㄩㄢˊ學、ㄒㄩㄢˊ幻、ㄒㄩㄢˊ機,xuan2机、xuan2虚、xuan2妙
願,愿,願,ㄩㄢˋ意、意ㄩㄢˋ、不ㄩㄢˋ,yuan4意、yuan4望、自yuan4
趕,赶,趕,ㄍㄢˇ緊、ㄍㄢˇ快、ㄍㄢˇ上,gan3到、gan3紧、gan3快
襖,袄,襖,棉ㄠˇ、皮ㄠˇ、夾ㄠˇ,棉ao3、皮ao3、夹ao3
褻,亵,褻,猥ㄒㄧㄝˋ、ㄒㄧㄝˋ瀆、ㄒㄧㄝˋ玩,xie4渎、猥xie4、秽xie4
調,调,調,ㄊㄧㄠˊ整、強ㄉㄧㄠˋ、ㄉㄧㄠˋ查,diao4查、强diao4、tiao2整
博,博,博,微ㄅㄛˊ、ㄅㄛˊ士、ㄅㄛˊ客,bo2士、赌bo2、bo2得
傭,佣,傭,僱ㄩㄥ-、ㄩㄥ-兵、ㄩㄥ-人,雇yong1、yong1人、女yong1
噬,噬,噬,吞ㄕˋ、反ㄕˋ、ㄕˋ咬,吞shi4、反shi4
寇,寇,寇,倭ㄎㄡˋ、日ㄎㄡˋ、流ㄎㄡˋ,入kou4、倭kou4、流kou4
闈,闱,闈,宮ㄨㄟˊ、入ㄨㄟˊ、春ㄨㄟˊ,宫wei2
彷,彷,彷,ㄈㄤˇ彿、ㄆㄤˊ徨、ㄆㄤˊ似,pang2徨
塊,块,塊,一ㄎㄨㄞˋ、ㄎㄨㄞˋ錢、這ㄎㄨㄞˋ,板kuai4、模kuai4、kuai4儿
盪,荡,盪,震ㄉㄤˋ、動ㄉㄤˋ、振ㄉㄤˋ,动dang4、dang4dang4、激dang4
贗,赝,贋,ㄧㄢˋ品、ㄧㄢˋ本、ㄧㄢˋ鼎,yan4品
棍,棍,棍,光˙ㄍㄨㄣ、ㄍㄨㄣˋ子、神ㄍㄨㄣˋ,gun4子、木gun4、gun4棒
筍,笋,筍,竹ㄙㄨㄣˇ、春ㄙㄨㄣˇ、蘆ㄙㄨㄣˇ,竹sun3、春sun3、芦sun3
呸,呸,呸,我ㄆㄟ-、ㄆㄟ-ㄆㄟ-、ㄆㄟ-搶,
槓,杠,槓,ㄍㄤˋ桿、ㄍㄤˋ鈴、ㄍㄤˋ精,gang4杆、gang4子、双gang4
滯,滞,滞,停ㄓˋ、ㄓˋ後、ㄓˋ留,zhi4后、停zhi4、zhi4留
罈,坛,罈,ㄊㄢˊ子、一ㄊㄢˊ、酒ㄊㄢˊ,论tan2、体tan2、文tan2
詛,诅,詛,ㄗㄨˇ咒、咒ㄗㄨˇ、ㄗㄨˇ罵,zu3咒
釘,钉,釘,ㄉㄧㄥ-子、ㄉㄧㄥ-ㄉㄧㄥ-、螺ㄉㄧㄥ-,ding1子、ding1螺、螺ding1
麂,麂,麂,ㄐㄧˇ皮、ㄐㄧˇ子、ㄐㄧˇ眼,ji3子
五,五,五,ㄨˇ年、ㄨˇ個、第ㄨˇ,wu3一、wu3彩、wu3官
稷,稷,稷,社ㄐㄧˋ、ㄐㄧˋ山、ㄐㄧˋ下,社ji4
貲,赀,貲,不ㄗ-、ㄗ-財、捐ㄗ-,
嗣,嗣,嗣,子ㄙˋ、ㄙˋ後、後ㄙˋ,si4位、si4后、子si4
綜,综,綜,ㄗㄨㄥˋ合、ㄗㄨㄥˋ上、ㄗㄨㄥˋ藝,zong1合、zong1述、zong1艺
扣,扣,扣,折ㄎㄡˋ、ㄎㄡˋ除、抵ㄎㄡˋ,kou4除、回kou4、kou4押
蹬,蹬,蹬,腳ㄉㄥˋ、ㄉㄥˋ腿、馬ㄉㄥˋ,deng1腿、踢deng
瘠,瘠,瘠,貧ㄐㄧˊ、ㄐㄧˊ薄、肥ㄐㄧˊ,贫ji2、ji2薄、荒ji2
犬,犬,犬,幼ㄑㄩㄢˇ、養ㄑㄩㄢˇ、愛ㄑㄩㄢˇ,警quan3、quan3吠、猎quan3
乩,乩,乩,ㄐㄧ-童、扶ㄐㄧ-、ㄐㄧ-壇,
琵,琵,琵,ㄆㄧˊ琶、ㄆㄧˊ鷺、ㄆㄧˊ琶行,pi2琶
釋,释,釈,解ㄕˋ、ㄕˋ放、注ㄕˋ,解shi4、shi4放、诠shi4
攏,拢,攏,靠ㄌㄨㄥˇ、拉˙ㄌㄨㄥ、聚ㄌㄨㄥˇ,靠long3、拉long3、围long3
菲,菲,菲,王ㄈㄟ-、蘇ㄈㄟ-、ㄈㄟ-ㄈㄟ-,不fei3、fei1fei1、芳fei1
洗,洗,洗,清ㄒㄧˇ、ㄒㄧˇ澡、ㄒㄧˇ腦,xi3澡、清xi3、xi3礼
狩,狩,狩,ㄕㄡˋ獵、元ㄕㄡˋ、冬ㄕㄡˋ,shou4猎
敞,敞,敞,ㄔㄤˇ開、寬ㄔㄤˇ、ㄔㄤˇ篷,chang3开、宽chang3、chang3亮
騖,骛,騖,旁ㄨˋ、ㄨˋ遠、並ㄨˋ,好高wu4远
脊,脊,脊,ㄐㄧˇ柱、ㄐㄧˇ椎、ㄐㄧˇ髓,ji3梁、ji3背、ji3髓
模,模,模,ㄇㄛˊ式、ㄇㄛˊ型、ㄇㄛˊ板,规mo2、mo2式、mo2范
趟,趟,趟,一ㄊㄤˋ、這ㄊㄤˋ、幾ㄊㄤˋ,赶tang4儿
淳,淳,淳,ㄔㄨㄣˊ樸、高ㄔㄨㄣˊ、ㄔㄨㄣˊ安,chun2朴、chun2厚
適,适,適,ㄕˋ合、ㄕˋ應、合ㄕˋ,shi4应、shi4当、shi4用
綞,缍,綞,,
丈,丈,丈,ㄓㄤˋ夫、萬ㄓㄤˋ、方˙ㄓㄤ,zhang4夫、zhang4夫、zhang4人
振,振,振,ㄓㄣˋ動、共ㄓㄣˋ、ㄓㄣˋ興,zhen4兴、zhen4奋、zhen4动
卻,却,却,ㄑㄩㄝˋ是、ㄑㄩㄝˋ又、但ㄑㄩㄝˋ,忘que4、冷que4、que4说
犒,犒,犒,ㄎㄠˋ勞、ㄎㄠˋ賞、ㄎㄠˋ軍,kao4赏、kao4劳
羅,罗,羅,保ㄌㄨㄛˊ、ㄌㄨㄛˊ馬、ㄌㄨㄛˊ斯,luo2马、luo2盘、张luo2
罐,罐,缶,ㄍㄨㄢˋ頭、ㄍㄨㄢˋ子、一ㄍㄨㄢˋ,guan4头、guan4子、油guan4
嶼,屿,嶼,島ㄩˇ、秀ㄩˇ、蘭ㄩˇ,岛yu3
諦,谛,諦,真ㄉㄧˋ、ㄉㄧˋ聽、揭ㄉㄧˋ,真di4、di4听
宵,宵,宵,通ㄒㄧㄠ-、夜ㄒㄧㄠ-、ㄒㄧㄠ-夜,通xiao1、元xiao1、xiao1禁
耆,耆,耆,焉ㄑㄧˊ、黃ㄑㄧˊ、ㄑㄧˊ老,qi2老、qi2宿
祉,祉,祉,福ㄓˇ、降ㄓˇ、潭ㄓˇ,福zhi3
釜,釜,釜,ㄈㄨˇ山、瓦ㄈㄨˇ、大ㄈㄨˇ,fu3底抽薪、破fu3沉舟、fu3底游鱼
籌,筹,籌,衆ㄔㄡˊ、ㄔㄡˊ碼、ㄔㄡˊ備,统chou2、chou2备、chou2集
危,危,危,ㄨㄟˊ險、ㄨㄟˊ機、ㄨㄟˊ害,wei1险、wei1机、wei1害
呻,呻,呻,ㄕㄣ-吟、嚬ㄕㄣ-、ㄕㄣ-吟聲,shen1吟、无病shen1吟
厄,厄,厄,ㄜˋ運、困ㄜˋ、災ㄜˋ,e4运、困e4、e4难
交,交,交,ㄐㄧㄠ-易、ㄐㄧㄠ-流、社ㄐㄧㄠ-,jiao1通、jiao1流、jiao1换
床,床,床,,临chuang2、起chuang2、病chuang2
爻,爻,爻,ㄧㄠˊ辭、ㄧㄠˊ象、六ㄧㄠˊ,
覓,觅,覓,尋ㄇㄧˋ、ㄇㄧˋ食、難ㄇㄧˋ,寻mi4、mi4食、mi4取
麟,麟,麟,麒ㄌㄧㄣˊ、ㄌㄧㄣˊ角、ㄌㄧㄣˊ遊,麒lin2、凤毛lin2角
齣,出,齣,一ㄔㄨ-、ㄔㄨ-戲、整ㄔㄨ-,chu1现、发chu1、指chu1
峪,峪,峪,ㄩˋ口、臺ㄩˋ、嘉ㄩˋ關,
裔,裔,裔,後ㄧˋ、亞ㄧˋ、華ㄧˋ,华yi4、后yi4、亚yi4
塾,塾,塾,私ㄕㄨˊ、ㄕㄨˊ師、家ㄕㄨˊ,私shu2
費,费,費,免ㄈㄟˋ、ㄈㄟˋ用、消ㄈㄟˋ,消fei4、fei4用、收fei4
碳,碳,碳,ㄊㄢˋ水、ㄊㄢˋ酸、ㄊㄢˋ粉,tan4酸、tan4素钢、二氧化tan4
刃,刃,刃,刀ㄖㄣˋ、利ㄖㄣˋ、手ㄖㄣˋ,刀ren4、利ren4、锋ren4
譬,譬,譬,ㄆㄧˋ如、ㄆㄧˋ喻、ㄆㄧˋ若,pi4如、pi4喻
溉,溉,溉,灌ㄍㄞˋ、ㄍㄞˋ滌、沆ㄍㄞˋ,灌gai4、灌gai4渠、自流灌gai4
屠,屠,屠,ㄊㄨˊ殺、ㄊㄨˊ夫、ㄊㄨˊ宰,tu2杀、tu2宰、tu2戮
傘,伞,傘,雨ㄙㄢˇ、跳ㄙㄢˇ、打ㄙㄢˇ,雨san3、跳san3、san3兵
槨,椁,槨,棺ㄍㄨㄛˇ,棺guo3
佞,佞,佞,奸ㄋㄧㄥˋ、ㄋㄧㄥˋ臣、邪ㄋㄧㄥˋ,奸ning4、ning4臣、ning4人
捎,捎,捎,ㄕㄠ-帶、ㄕㄠˋ去、ㄕㄠ-來,shao1带、shao1话
賄,贿,賄,ㄏㄨㄟˋ賂、受ㄏㄨㄟˋ、行ㄏㄨㄟˋ,hui4赂、受hui4、行hui4
跚,跚,跚,蹣ㄕㄢ-、蹣ㄕㄢ-着、步履蹣ㄕㄢ-,蹒shan1
頓,顿,頓,一ㄉㄨㄣˋ、牛ㄉㄨㄣˋ、ㄉㄨㄣˋ時,整dun4、dun4时、停dun4
卜,卜,卜,占ㄅㄨˇ、未ㄅㄨˇ、ㄅㄨˇㄅㄨˇ,萝bo、未bu3、占bu3
寡,寡,寡,ㄍㄨㄚˇ婦、ㄍㄨㄚˇ人、ㄍㄨㄚˇ頭,gua3妇、孤gua3、多gua3
踹,踹,踹,ㄔㄨㄞˋ了、ㄔㄨㄞˋ踏、ㄔㄨㄞˋ開,
捐,捐,捐,ㄐㄩㄢ-款、ㄐㄩㄢ-贈、ㄐㄩㄢ-助,juan1款、juan1赠、juan1助
驥,骥,驥,老ㄐㄧˋ、騏ㄐㄧˋ、附ㄐㄧˋ,按图索ji4、老ji4伏枥
熾,炽,熾,ㄔˋ熱、白ㄔˋ、ㄔˋ烈,chi4热、chi4烈、火chi4
伽,伽,伽,瑜ㄐㄧㄚ-、ㄑㄧㄝˊ藍、ㄐㄧㄚ-師,ga1马刀、ga1马射线、瑜jia1
侮,侮,侮,ㄨˇ辱、欺ㄨˇ、外ㄨˇ,wu3辱、欺wu3、外wu3
楷,楷,楷,ㄎㄞˇ書、ㄎㄞˇ模、ㄎㄞˇ體,kai3模、kai3书、小kai3
況,况,況,情ㄎㄨㄤˋ、狀ㄎㄨㄤˋ、何ㄎㄨㄤˋ,情kuang4、状kuang4、何kuang4
變,变,変,ㄅㄧㄢˋ化、改ㄅㄧㄢˋ、ㄅㄧㄢˋ成,bian4化、改bian4、bian4成
獸,兽,獣,怪ㄕㄡˋ、魔ㄕㄡˋ、野ㄕㄡˋ,shou4医、野shou4、禽shou4
沉,沉,沉,ㄔㄣˊ澱、ㄔㄣˊ默、ㄔㄣˊ迷,chen2重、chen2默、chen2思
呂,吕,呂,ㄌㄩˇ布、ㄌㄩˇ蒙、ㄌㄩˇ后,lü3剧
賞,赏,賞,欣ㄕㄤˇ、讚ㄕㄤˇ、觀ㄕㄤˇ,欣shang3、赞shang3、观shang3
躍,跃,躍,活ㄩㄝˋ、跳ㄩㄝˋ、飛ㄩㄝˋ,活yue4、飞yue4、踊yue4
徨,徨,徨,彷ㄏㄨㄤˊ、傍ㄏㄨㄤˊ、ㄏㄨㄤˊㄏㄨㄤˊ,彷huang2
期,期,期,ㄑㄧˊ間、後ㄑㄧˊ、時ㄑㄧˊ,时qi1、qi1间、长qi1
麻,麻,麻,ㄇㄚˊ煩、ㄇㄚˊ將、ㄇㄚˊ木,ma2烦、ma2木、ma2将
推,推,推,ㄊㄨㄟ-薦、ㄊㄨㄟ-廣、ㄊㄨㄟ-出,tui1动、tui1进、tui1广
漠,漠,漠,沙ㄇㄛˋ、冷ㄇㄛˋ、大ㄇㄛˋ,沙mo4、冷mo4、荒mo4
祥,祥,祥,吉ㄒㄧㄤˊ、ㄒㄧㄤˊ和、慈ㄒㄧㄤˊ,xiang2和、吉xiang2、慈xiang2
桐,桐,桐,梧ㄊㄨㄥˊ、ㄊㄨㄥˊ鄉、ㄊㄨㄥˊ廬,梧tong2、tong2树、tong2油
戳,戳,戳,ㄔㄨㄛ-我、ㄔㄨㄛ-破、ㄔㄨㄛ-穿,chuo1穿、邮chuo1、chuo1子
更,更,更,ㄍㄥ-新、ㄍㄥˋ多、ㄍㄥˋ加,geng4加、geng4为、geng1新
他,他,他,ㄊㄚ-們、ㄊㄚ-的、其ㄊㄚ-,ta1们、其ta1、ta1人
淄,淄,淄,ㄗ-博、臨ㄗ-、ㄗ-川,
信,信,信,ㄒㄧㄣˋ息、相ㄒㄧㄣˋ、微ㄒㄧㄣˋ,相xin4、xin4息、xin4心
肌,肌,肌,ㄐㄧ-肉、ㄐㄧ-膚、腹ㄐㄧ-,ji1肉、ji1肤、ji1体
辦,办,辦,ㄅㄢˋ法、ㄅㄢˋ理、舉ㄅㄢˋ,ban4法、举ban4、ban4事
棹,棹,棹,弭ㄓㄠˋ、桂ㄓㄠˋ、ㄓㄠˋ歌,
托,托,托,ㄊㄨㄛ-福、摩ㄊㄨㄛ-、襯ㄊㄨㄛ-,委tuo1、依tuo1、寄tuo1
庫,库,庫,ㄎㄨˋ存、倉ㄎㄨˋ、題ㄎㄨˋ,水ku4、ku4区、仓ku4
扭,扭,扭,ㄋㄧㄡˇ曲、ㄋㄧㄡˇ矩、ㄋㄧㄡˇ轉,niu3转、niu3曲、别niu
夕,夕,夕,林ㄒㄧˋ、ㄒㄧˋ陽、前ㄒㄧˋ,前xi1、xi1阳、除xi1
畢,毕,畢,ㄅㄧˋ竟、ㄅㄧˋ業、完ㄅㄧˋ,bi4业、bi4竟、完bi4
燉,炖,燉,ㄉㄨㄣˋ煮、ㄉㄨㄣˋ雞、清ㄉㄨㄣˋ,清dun4
殆,殆,殆,ㄉㄞˋ盡、危ㄉㄞˋ、ㄉㄞˋ及,dai4尽、百战不dai4
劍,剑,剣,仙ㄐㄧㄢˋ、ㄐㄧㄢˋ橋、ㄐㄧㄢˋ道,击jian4、宝jian4、利jian4
嚐,尝,嚐,品ㄔㄤˊ、ㄔㄤˊ到、ㄔㄤˊ鮮,chang2试、未chang2、品chang2
科,科,科,本ㄎㄜ-、ㄎㄜ-學、ㄎㄜ-技,ke1学、ke1技、ke1研
酩,酩,酩,ㄇㄧㄥˇ酊、ㄇㄧㄥˇ子裏、判ㄇㄧㄥˇ酊,ming3酊大醉
屢,屡,屢,ㄌㄩˇㄌㄩˇ、ㄌㄩˇ次、ㄌㄩˇ遭,lü3lü3、lü3次、lü3遭
刷,刷,刷,ㄕㄨㄚˋ題、ㄕㄨㄚ-牙、印ㄕㄨㄚ-,印shua1、shua1卡、shua1新
屹,屹,屹,ㄧˋ立、ㄧˋ然、ㄧˋㄧˋ,yi4立、yi4然
絢,绚,絢,ㄒㄩㄢˋ麗、ㄒㄩㄢˋ爛、ㄒㄩㄢˋ練,xuan4丽、xuan4烂、xuan4丽多彩
義,义,義,定ㄧˋ、意ㄧˋ、含ㄧˋ,意yi4、主yi4、yi4务
丟,丢,丟,ㄉㄧㄡ-失、ㄉㄧㄡ-了、ㄉㄧㄡ-人,diu1失、diu1掉、diu1人
侃,侃,侃,調ㄎㄢˇ、ㄎㄢˇㄎㄢˇ、ㄎㄢˇ價,调kan3、胡kan3、kan3大山
壑,壑,壑,溝ㄏㄨㄛˋ、萬ㄏㄨㄛˋ、丘ㄏㄨㄛˋ,沟he4、欲he4、丘he4
情,情,情,ㄑㄧㄥˊ況、事ㄑㄧㄥˊ、劇ㄑㄧㄥˊ,qing2况、事qing、感qing2
耀,耀,耀,榮ㄧㄠˋ、炫ㄧㄠˋ、ㄧㄠˋ眼,yao4眼、照yao4、闪yao4
胥,胥,胥,吏ㄒㄩ-、里ㄒㄩ-、ㄒㄩ-吏,
護,护,護,保ㄏㄨˋ、維ㄏㄨˋ、ㄏㄨˋ士,保hu4、维hu4、拥hu4
豈,岂,豈,ㄑㄧˇ不、ㄑㄧˇ能、ㄑㄧˇ是,qi3不、qi3能、qi3非
京,京,京,北ㄐㄧㄥ-、ㄩㄢˊ東、南ㄐㄧㄥ-,北jing1、南jing1、东jing1
抓,抓,抓,ㄓㄨㄚ-住、ㄓㄨㄚ-緊、ㄓㄨㄚ-好,zhua1住、zhua1紧、狠zhua1
移,移,移,ㄧˊ動、轉ㄧˊ、ㄧˊ民,转yi2、yi2动、yi2民
跨,跨,跨,ㄎㄨㄚˋ越、ㄎㄨㄚˋ境、ㄎㄨㄚˋ界,kua4越、kua4国、kua4度
召,召,召,ㄓㄠˋ開、ㄓㄠˋ喚、ㄓㄠˋ回,zhao4开、号zhao4、zhao4集
疫,疫,疫,ㄧˋ情、ㄧˋ苗、免ㄧˋ,yi4情、检yi4、免yi4
斟,斟,斟,ㄓㄣ-酌、ㄓㄣ-滿、ㄓㄣ-酒,zhen1酌、zhen1酒、自zhen1
戡,戡,戡,ㄎㄢ-亂、ㄎㄢ-定、探ㄎㄢ-,kan1乱
南,南,南,ㄋㄢˊ京、ㄋㄢˊ方、指ㄋㄢˊ,nan2京、河nan2、nan2方
塗,涂,塗,ㄊㄨˊ層、糊ㄊㄨˊ、ㄊㄨˊ抹,糊tu、tu2料、滩tu2
昧,昧,昧,曖ㄇㄟˋ、愚ㄇㄟˋ、冒ㄇㄟˋ,愚mei4、暧mei4、冒mei4
痕,痕,痕,ㄏㄣˊ跡、疤ㄏㄣˊ、傷ㄏㄣˊ,hen2迹、伤hen2、泪hen2
謝,谢,謝,ㄒㄧㄝˋ˙ㄒㄧㄝ、感ㄒㄧㄝˋ、ㄒㄧㄝˋ邀,感xie4、xie4xie4、代xie4
辭,辞,辞,ㄘˊ職、說ㄘˊ、言ㄘˊ,ci2职、告ci2、ci2退
傳,传,伝,ㄔㄨㄢˊ統、宣ㄔㄨㄢˊ、ㄔㄨㄢˊ播,chuan2统、宣chuan2、chuan2播
挈,挈,挈,ㄑㄧㄝˋ領、提ㄑㄧㄝˋ、帶ㄑㄧㄝˋ,提qie4、提纲qie4领
肥,肥,肥,減ㄈㄟˊ、ㄈㄟˊ胖、合ㄈㄟˊ,化fei2、合fei2、fei2料
做,做,做,ㄗㄨㄛˋ的、ㄗㄨㄛˋ了、ㄗㄨㄛˋ出,zuo4法、叫zuo4、zuo4事
冶,冶,冶,ㄧㄝˇ金、ㄧㄝˇ煉、陶ㄧㄝˇ,ye3金、陶ye3、ye3炼
地,地,地,ㄉㄧˋ方、ㄉㄧˋ球、ㄉㄧˋ位,di4区、di4位、各di4
倔,倔,倔,ㄐㄩㄝˊ強、ㄐㄩㄝˊ勁、ㄐㄩㄝˋ巴,jue2强
淵,渊,淵,深ㄩㄢ-、ㄩㄢ-源、李ㄩㄢ-,深yuan1、yuan1源、yuan1博
附,附,附,ㄈㄨˋ近、ㄈㄨˋ件、ㄈㄨˋ上,fu4近、fu4加、fu4属
堯,尧,尭,ㄧㄠˊ都、ㄧㄠˊ舜、隆ㄧㄠˊ,yao2舜、yao2天舜日
洪,洪,洪,ㄏㄨㄥˊ水、防ㄏㄨㄥˊ、ㄏㄨㄥˊ流,hong2水、抗hong2、防hong2
恭,恭,恭,ㄍㄨㄥ-喜、ㄍㄨㄥ-維、ㄍㄨㄥ-敬,gong1敬、gong1维、gong1喜
盔,盔,盔,頭ㄎㄨㄟ-、ㄎㄨㄟ-甲、鋼ㄎㄨㄟ-,头kui1、kui1甲、钢kui1
彿,佛,彿,彷ㄈㄨˊ、彷ㄈㄨˊ是、我彷ㄈㄨˊ,仿fu2、fo2教、fo2像
